template_id,difficulty,source_row,combination,query,question,rephrase,narrative_question
hard_r0819,hard,819,match + nested bool of term inside must,"{""query"": {""bool"": {""must"": [{""match"": {""ER_VISIT"": ""Y""}}, {""term"": {""DIED"": {""value"": ""Y""}}}]}}}",I noticed records containing 'Y' and Y. Could you retrieve all matching entries and their outcomes?,"From my perspective, Entries with ER visit record containing 'Y' and died after treatment = Y have been flagged. Please retrieve those and note any prior vaccinations or allergies.","Investigating patients who visited the emergency room and subsequently died, these cases highlight severe adverse outcomes. Close examination may provide insights into warning signs, immediate interventions, and patient characteristics associated with fatal events post-vaccination."
hard_r0820,hard,820,match + nested bool of term inside must,"{""query"": {""bool"": {""must"": [{""match"": {""PRIOR_VAX"": ""Shingles vaccine had redness on her right side, and told she was not supposed to get shots on that side.""}}, {""term"": {""SEX"": {""value"": ""F""}}}]}}}","I've found records containing 'Shingles vaccine had redness on her right side, and told she was not supposed to get shots on that side.' and F. Please pull up similar cases and their details.","As a health analyst, Records indicate prior vaccinations containing 'Shingles vaccine had redness on her right side, and told she was not supposed to get shots on that side.' and sex of patient = F. How often did these lead to life-threatening events or death?",Data include female patients who previously received a shingles vaccine and experienced redness at the injection site. Reviewing these entries may help identify patterns in post-vaccination skin reactions and inform best practices for vaccine administration in similar cases.
hard_r0821,hard,821,match + nested bool of term inside must,"{""query"": {""bool"": {""must"": [{""match"": {""VAX_DATE"": ""01/09/2022""}}, {""term"": {""SEX"": {""value"": ""F""}}}]}}}",Reports show entries containing '01/09/2022' and F. Can you list these cases and summarize results?,"Speaking as a patient advocate, Could you show me all instances of vaccine date containing '01/09/2022' and sex of patient = F and their subsequent examination results?","Investigating female patients who received a vaccine on January 9, 2022, these entries may provide insight into early post-vaccination responses among women and help identify any age- or sex-specific trends in reactions on that particular date."
hard_r0822,hard,822,match + nested bool of term inside must,"{""query"": {""bool"": {""must"": [{""match"": {""query"": ""Capillary nail refill test""}}, {""term"": {""LAB_DATA"": {""value"": ""Completed: ECG : 3/09/2023 and 3/31/2023 Chest X-Ray on 4/04/2023 Ordered, but not taken yet: Echo Cardiogram, ECG Stress Treadmill test""}}}]}}}","I've found records containing 'Capillary nail refill test' and Completed: ECG : 3/09/2023 and 3/31/2023 Chest X-Ray on 4/04/2023 Ordered, but not taken yet: Echo Cardiogram, ECG Stress Treadmill test. Please pull up similar cases and their details.","As someone researching this, There are reports showing symptom1 containing 'Capillary nail refill test' and examination results = Completed: ECG : 3/09/2023 and 3/31/2023 Chest X-Ray on 4/04/2023 Ordered, but not taken yet: Echo Cardiogram, ECG Stress Treadmill test. How many are there and what outcomes did they have?","Data highlight patients undergoing a capillary nail refill test alongside completed ECG and chest X-ray studies, with additional cardiac tests ordered but not yet performed. These cases offer insight into detailed cardiovascular monitoring and may reveal how such evaluations relate to reported symptoms or adverse events."
hard_r0823,hard,823,match + nested bool of term inside must,"{""query"": {""bool"": {""must"": [{""match"": {""V_FUNDBY"": ""PUB""}}, {""term"": {""DIED"": {""value"": ""Y""}}}]}}}","When data indicates containing 'PUB' and Y, what are the matching records and their follow-up?","Speaking as a patient advocate, Records indicate v fundby containing 'PUB' and died after treatment = Y. How often did these lead to life-threatening events or death?","Entries include patients whose vaccinations were publicly funded and who unfortunately passed away. Examining these reports may help uncover rare but severe outcomes associated with certain vaccine administration contexts, emphasizing the need for careful monitoring of high-risk populations."
hard_r0824,hard,824,match + nested bool of term inside must,"{""query"": {""bool"": {""must"": [{""match"": {""HISTORY"": ""Osteoporosis; Arthritis""}}, {""term"": {""CUR_ILL"": {""value"": ""none / light cold""}}}]}}}",I've found records containing 'Osteoporosis; Arthritis' and none / light cold. Please pull up similar cases and their details.,"From my perspective, I noticed records where medical history containing 'Osteoporosis; Arthritis' and current illness = none / light cold. Could you pull up those cases and tell me what happened afterward?",Data reveal patients with a history of osteoporosis and arthritis who were in otherwise good health or experiencing only mild cold symptoms at the time of vaccination. These observations may inform patterns of mild reactions in patients with chronic musculoskeletal conditions.
hard_r0825,hard,825,match + nested bool of term inside must,"{""query"": {""bool"": {""must"": [{""match"": {""OTHER_MEDS"": ""Abiraterone; prednisone; venlafaxine; pantoprazole; tamsulosin; metoprolol; vitamin D3; vitamin B12""}}, {""term"": {""HOSPITAL"": {""value"": ""Y""}}}]}}}",I noticed records containing 'Abiraterone; prednisone; venlafaxine; pantoprazole; tamsulosin; metoprolol; vitamin D3; vitamin B12' and Y. Could you retrieve all matching entries and their outcomes?,"From my perspective, When other medications containing 'Abiraterone; prednisone; venlafaxine; pantoprazole; tamsulosin; metoprolol; vitamin D3; vitamin B12' and hospitalization record = Y occurs, what do the follow-up data say about patient outcomes?","Investigating patients who were taking Abiraterone, prednisone, venlafaxine, pantoprazole, tamsulosin, metoprolol, vitamin D3, and vitamin B12 at the time of vaccination, several required hospitalization. These cases suggest that individuals on multiple medications may experience more severe reactions that warrant close monitoring after vaccination."
hard_r0826,hard,826,match + nested bool of term inside must,"{""query"": {""bool"": {""must"": [{""match"": {""ALLERGIES"": ""Newly discovered unknown allergen.""}}, {""term"": {""OTHER_MEDS"": {""value"": ""amlodiine, crestor, famotidine, Flonase, Gemtesa, levocetirizine, lisinopril. metoprolol, Vit D3""}}}]}}}","Reports show entries containing 'Newly discovered unknown allergen.' and amlodiine, crestor, famotidine, Flonase, Gemtesa, levocetirizine, lisinopril. metoprolol, Vit D3. Can you list these cases and summarize results?","From my perspective, I noticed records where allergies containing 'Newly discovered unknown allergen.' and other medications = amlodiine, crestor, famotidine, Flonase, Gemtesa, levocetirizine, lisinopril. metoprolol, Vit D3. Could you pull up those cases and tell me what happened afterward?","Entries involve patients with a newly discovered unknown allergen and ongoing use of medications like amlodipine, Crestor, Flonase, and vitamin D3. Studying these cases may help assess how unidentified allergens influence post-vaccination responses in patients with polypharmacy."
hard_r0827,hard,827,match + nested bool of term inside must,"{""query"": {""bool"": {""must"": [{""match"": {""DIED"": ""Y""}}, {""term"": {""query"": {""value"": ""Lipase abnormal""}}}]}}}",Entries containing 'Y' and Lipase abnormal caught my attention. Could you show these instances and what happened?,"As someone researching this, Could you show me all instances of died after treatment containing 'Y' and symptom1 = Lipase abnormal and their subsequent examination results?","Investigating patients who experienced abnormal lipase levels and subsequently died, these cases may provide insight into potential pancreatic or metabolic complications associated with adverse vaccine responses."
hard_r0828,hard,828,match + nested bool of term inside must,"{""query"": {""bool"": {""must"": [{""match"": {""query"": ""Diverticulum""}}, {""term"": {""OTHER_MEDS"": {""value"": ""LINZESS; topiramate; cyclobenzaprine; hydrochlorothiazide; metoprolol ER succinate; potassium; losartan; vitamin D3; CALTRATE with vitamin D; multivitamin; biotin; SPIRIVA inhaler; BREO inhaler; albuterol inhaler.""}}}]}}}",Reports show entries containing 'Diverticulum' and LINZESS; topiramate; cyclobenzaprine; hydrochlorothiazide; metoprolol ER succinate; potassium; losartan; vitamin D3; CALTRATE with vitamin D; multivitamin; biotin; SPIRIVA inhaler; BREO inhaler; albuterol inhaler.. Can you list these cases and summarize results?,"Speaking for affected families, When symptom1 containing 'Diverticulum' and other medications = LINZESS; topiramate; cyclobenzaprine; hydrochlorothiazide; metoprolol ER succinate; potassium; losartan; vitamin D3; CALTRATE with vitamin D; multivitamin; biotin; SPIRIVA inhaler; BREO inhaler; albuterol inhaler. occurs, what do the follow-up data say about patient outcomes?","Investigating patients with diverticulum who were taking LINZESS, topiramate, cyclobenzaprine, hydrochlorothiazide, metoprolol ER succinate, potassium, losartan, vitamin D3, CALTRATE with vitamin D, multivitamins, biotin, SPIRIVA inhaler, BREO inhaler, and albuterol inhaler, highlighting potential interactions or complex medication profiles."
